date,open,high,low,close,volume,vwap,transactions,value,cumulative return,volatility,sharpe,10 day avg,100 day avg,beta
2023-01-23,97.56,97.78,95.86,97.52,76487303,97.22,589238,11364.0458,0.13641145528930443,5.2713651087635816,1.3277338707509159,94.42999999999999,91.66142857142857,0.06766866467351372
2023-01-24,96.93,98.09,96.0,96.32,66929452,97.07,480419,11346.512299999999,0.13465809468147263,5.2680793464032,1.3000886185733214,95.297,92.02199999999999,0.06921642185077365
2023-01-25,92.56,97.24,91.52,97.18,94261570,94.56,696993,11053.118400000001,0.10531852717708949,5.128847133290934,0.8459932392673783,95.816,92.18062499999999,0.08136428988322125
2023-01-26,98.24,99.49,96.92,99.22,68523557,98.52,531132,11516.0028,0.15160724722384566,5.198556219250287,1.5963990096459577,96.29599999999999,92.55352941176471,0.11880333584293407
2023-01-27,99.53,103.48,99.53,102.24,87775614,101.84,645609,11904.0776,0.19041496201052016,5.497846072591379,2.1133676437258737,96.958,93.06944444444444,0.1438524555006755
2023-01-30,101.09,101.74,99.01,100.55,70691860,100.58,566993,11756.7962,0.1756867329047341,5.613905719452415,1.8452340523115196,97.316,93.46473684210525,0.17669949452860675
2023-01-31,101.16,103.35,101.14,103.13,66527253,102.6,481184,11992.913999999999,0.19929865575686717,5.833511423346637,2.122044357444364,97.899,93.92150000000001,0.20978101411489758
2023-02-01,102.53,106.24,101.24,105.15,80450121,103.72,642368,12123.8308,0.21239041496201044,6.074561399021011,2.2222131135550796,98.583,94.38809523809525,0.23298158563755836
2023-02-02,110.24,114.0,108.88,112.91,157942363,111.35,1209503,13015.7015,0.30157802454704835,6.944112209080022,3.042717249351475,100.328,95.1590909090909,0.22148928326697787
2023-02-03,105.26,108.78,102.52,103.39,144343628,105.79,1134293,12365.7931,0.2365867913500877,7.137408050258103,2.1813198699543284,101.325,95.62130434782608,0.2316249991869239
2023-02-06,102.92,103.95,100.65,102.18,81945199,102.25,625158,11952.0025,0.1952074810052601,7.110451126151641,1.6917309164475434,101.828,95.8975,0.23529388120287636
2023-02-07,101.17,102.41,98.08,102.11,119316301,100.24,854814,11717.0536,0.17171244886031548,7.014713298964292,1.4282793284622557,102.14500000000001,96.07119999999999,0.24451777266170655
2023-02-08,102.04,102.67,98.78,100.05,74746154,100.18,548954,11710.040200000001,0.17101110461718302,6.920062961029706,1.4391444205181185,102.707,96.22923076923077,0.25599034146420824
2023-02-09,101.32,101.78,97.57,98.24,64568489,99.37,560764,11615.3593,0.16154295733489182,6.812547435732276,1.3429587223147996,102.792,96.34555555555555,0.26721276495668733
2023-02-10,97.56,98.82,96.23,97.61,52733633,97.47,487987,11393.2683,0.13933372296902388,6.688575349926175,1.0837838584086508,102.35499999999999,96.38571428571429,0.27162661228064305
2023-02-13,97.85,99.68,96.91,99.54,52775864,98.82,432119,11551.0698,0.15511396843950895,6.583587538481367,1.3061222243554307,102.179,96.4696551724138,0.2805013295695441
2023-02-14,98.41,100.92,97.52,99.7,56202698,99.05,458644,11577.9545,0.1578024547048509,6.486212796137778,1.3611903089669213,101.824,96.55566666666667,0.2872418284666849
2023-02-15,99.09,101.17,98.45,101.16,48053879,99.94,412969,11681.9866,0.16820572764465222,6.406095987920526,1.5171439857170863,101.446,96.66483870967743,0.29466020348328037
2023-02-16,99.21,100.63,98.1,98.15,56309473,99.23,441738,11598.994700000001,0.15990648743424904,6.31821840956512,1.425871886030618,100.234,96.745,0.300374159012171
2023-02-17,97.8,97.94,95.65,97.2,60029405,96.62,485368,11293.9118,0.12939801285797772,6.2187507575757,1.0289799751509159,99.31700000000001,96.74121212121213,0.2999996871173669
2023-02-21,95.34,95.6,94.27,94.58,56580360,94.78,487312,11078.8342,0.10789012273524244,6.1330322137970406,0.7433468211277282,98.57000000000001,96.6835294117647,0.2939670573506413
2023-02-22,95.1,97.01,94.8,95.79,59484094,95.92,443044,11212.0888,0.1212156633547632,6.043545650825624,0.9429845208865816,98.138,96.66171428571428,0.29159933850448677
2023-02-23,96.12,96.43,93.67,95.82,48466994,95.27,433360,11136.1103,0.11361776738749267,5.961098086495915,0.8469865663572571,97.647,96.62305555555555,0.28693452707989064
2023-02-24,93.53,94.14,92.32,93.5,57053812,93.15,486809,10888.3035,0.08883693746347161,5.905388959989734,0.49598257114719896,97.025,96.52918918918918,0.2743590719577431
2023-02-27,94.28,94.78,93.14,93.76,47470321,93.81,409004,10965.4509,0.09655172413793098,5.841717830565652,0.6143689414818022,96.659,96.45763157894737,0.2641564911661192
2023-02-28,93.14,94.69,92.92,94.23,43959290,93.93,369518,10979.477700000001,0.09795441262419646,5.77853284453394,0.6418532350315203,96.17,96.39282051282052,0.25592699346188197
2023-03-01,93.87,94.68,91.59,92.17,52299524,92.56,449825,10819.3384,0.08194038573933374,5.736071290191025,0.4077651552203955,95.521,96.297,0.2437042153569345
2023-03-02,91.41,92.23,90.39,92.13,55563270,91.32,456728,10674.3948,0.06744593804792515,5.717001857958621,0.1922283790182999,94.65899999999999,96.17560975609756,0.2290161176368253
2023-03-03,92.74,94.94,92.66,94.9,55741309,94.26,433448,11018.0514,0.10181180596142606,5.654582859687624,0.7142825740152154,94.162,96.13,0.2245871617496861
2023-03-06,95.19,96.54,93.74,93.75,52112355,94.93,424111,11096.3677,0.10964348334307425,5.589857123201559,0.8424133025609356,93.993,96.10209302325582,0.22287725625986324
2023-03-07,94.06,95.09,92.78,93.55,49090268,93.88,380920,10973.6332,0.09736995908825247,5.534623763260297,0.6611054619988467,93.90299999999999,96.05159090909092,0.21908763731799713
2023-03-08,93.6,94.16,92.18,93.92,44899128,93.33,351441,10909.3437,0.09094097019286956,5.486390278026909,0.5666694935013039,93.644,95.99111111111112,0.21149522290116196
2023-03-09,93.68,96.21,92.18,92.25,56218705,94.11,452985,11000.5179,0.10005844535359441,5.4321730823064875,0.715914228261068,93.528,95.95021739130435,0.20550204168559066
2023-03-10,92.67,93.57,90.24,90.73,69827490,91.6,594321,10707.124,0.07071887784921092,5.410144341386328,0.2548859906474578,93.373,95.85765957446809,0.18907698287821445
2023-03-13,89.97,94.02,88.12,92.43,72397053,91.95,607384,10748.0355,0.07481005260081819,5.381916381380347,0.32125545576695674,93.187,95.77625,0.17701806193221742
2023-03-14,93.83,95.07,92.71,94.88,60912674,94.16,464479,11006.3624,0.10064289888953823,5.3305625827842515,0.7389407663501427,93.21000000000001,95.74326530612245,0.17277460976576176
2023-03-15,93.22,96.67,93.07,96.2,70536792,95.14,560234,11120.9146,0.11209818819403854,5.276578452298916,0.932227208307095,93.46799999999999,95.7312,0.1716907909797235
2023-03-16,95.75,100.99,95.61,100.04,84238058,99.33,693378,11610.6837,0.16107539450613667,5.24779790231382,1.7357699685774335,94.26899999999999,95.80176470588236,0.17928823761859158
2023-03-17,99.79,100.66,97.46,98.95,87280992,98.96,510343,11567.4344,0.15675043834015193,5.214519275495079,1.6758917818307015,94.739,95.86250000000001,0.18701233728013955
2023-03-20,98.41,98.48,95.7,97.71,62326911,97.04,509445,11343.0056,0.1343074225599065,5.166668545655658,1.3198001651825826,94.95,95.88471698113209,0.18997594376550228
2023-03-21,98.14,100.84,98.0,100.61,58237275,99.61,465171,11643.4129,0.16434833430742246,5.142741467091694,1.8256741195488477,95.523,95.95370370370371,0.19910423247043982
2023-03-22,100.45,102.1,98.61,98.7,57367105,100.22,483998,11714.7158,0.17147866744593798,5.1272749438827905,1.950152880318906,96.212,96.03127272727274,0.21012537273959667
2023-03-23,100.43,101.06,97.62,98.71,57472010,99.53,469445,11634.0617,0.1634132086499123,5.101917130754951,1.8246023526890371,96.75399999999999,96.09375,0.21887765508776796
2023-03-24,98.06,98.3,96.4,98.13,56138401,97.53,419956,11400.2817,0.14003506721215656,5.059736612360972,1.4445356665689117,97.34700000000001,96.11894736842105,0.2229211235343487
2023-03-27,99.07,99.34,97.08,98.04,46704796,98.22,382065,11480.9358,0.14810052600818224,5.022738905229175,1.592551424815702,97.974,96.15517241379311,0.22932924288685444
2023-03-28,98.11,98.44,96.29,97.24,38720050,97.32,313968,11375.734799999998,0.1375803623611921,4.981559918020879,1.4250496063129399,98.28999999999999,96.17491525423728,0.23337911802041336
2023-03-29,98.69,100.42,98.56,100.25,49783279,99.81,375796,11666.7909,0.16668614845119809,4.961407135350997,1.9327117768015238,98.757,96.2355,0.24794793498375528
2023-03-30,101.55,103.04,101.01,102.0,53633398,101.92,413471,11913.4288,0.1913500876680303,4.973432575666365,2.352292872580562,99.01599999999999,96.32868852459016,0.2702010897711957
2023-03-31,102.16,103.49,101.95,103.29,56700317,102.97,422311,12036.1633,0.2036236119228521,5.004092603219585,2.5477086478770232,99.417,96.4358064516129,0.2940404124501355
2023-04-03,102.3,103.29,101.43,102.41,41135733,102.23,359080,11949.664700000001,0.1949736995908826,5.016966839874603,2.3936713921553747,99.936,96.52777777777777,0.31175679462251016
2023-04-04,102.75,104.2,102.11,103.95,48662496,103.31,378108,12075.9059,0.20759789596727052,5.048679066593582,2.592553384232303,100.306,96.63375,0.32516193730133786
2023-04-05,103.91,103.91,100.75,101.1,45175393,101.64,398442,11880.6996,0.18807714786674454,5.047422085732318,2.2623370516760004,100.44800000000001,96.71076923076923,0.3427905734190066
2023-04-06,100.75,102.38,99.8,102.06,43808020,101.37,350990,11849.1393,0.1849210987726476,5.041174431652765,2.211581874651531,100.63199999999999,96.78136363636364,0.3637966469567743
2023-04-10,100.96,102.2,99.57,102.17,37261185,101.11,336893,11818.7479,0.18188194038573932,5.030710251590624,2.164499534942821,100.99,96.84597014925373,0.3874099942620871
2023-04-11,100.8,101.0,99.01,99.92,60028547,99.89,508395,11676.142100000001,0.1676212741087084,5.006653577819011,1.9312240900461841,101.157,96.89073529411765,0.40289432257473207
2023-04-12,100.4,100.51,97.7,97.83,56735007,98.97,460026,11568.6033,0.15686732904734077,4.976003516622792,1.7582322783280326,101.322,96.92086956521739,0.41421043096199545
2023-04-13,98.95,102.57,98.71,102.4,67925138,101.19,516926,11828.0991,0.18281706604324946,4.966097611459362,2.208770519268264,101.46000000000001,96.98185714285714,0.4373827336750167
2023-04-14,102.07,103.2,101.11,102.51,51175522,102.13,422097,11937.975699999999,0.1938047925189946,4.9682085683140915,2.397035035113503,101.48100000000001,97.0543661971831,0.46449747166928046
2023-04-17,103.16,103.73,101.59,102.74,39919457,102.59,347495,11991.7451,0.19918176504967852,4.976047398414483,2.4857018049991058,101.44300000000001,97.13125,0.4904609093260477
2023-04-18,103.95,104.2,101.52,102.3,39790518,102.42,365986,11971.8738,0.1971946230274692,4.979990658974198,2.4495969642065116,101.462,97.20369863013698,0.5129437553543656
2023-04-19,101.58,105.12,101.39,104.3,58398890,103.94,452914,12149.5466,0.21496201052016356,5.007373528306101,2.7397536697528624,101.525,97.29472972972974,0.5357831422505623
2023-04-20,103.53,105.25,103.21,103.81,57696866,104.07,432539,12164.7423,0.2164815897136177,5.034581593322305,2.750768806362931,101.768,97.38506666666667,0.5614316045674236
2023-04-21,106.1,108.15,105.08,106.96,86734185,106.79,700624,12482.6831,0.24827586206896549,5.115946042745237,3.238691311745933,102.30999999999999,97.50881578947369,0.5903319427527312
2023-04-24,107.66,109.23,105.07,106.21,69572310,106.68,531663,12469.825200000001,0.246990064289889,5.188532481312773,3.172182126502875,102.867,97.62792207792208,0.6214616359008408
2023-04-25,104.91,105.45,102.45,102.57,65026818,103.86,494317,12140.1954,0.21402688486265342,5.202805099408478,2.6214647174753183,103.26399999999998,97.70782051282052,0.6473434500736824
2023-04-26,105.04,106.62,104.1,104.98,73783977,105.51,578920,12333.063900000001,0.2333138515488019,5.24334789459792,2.9158793784695853,103.918,97.80658227848102,0.6787999763981261
2023-04-27,108.16,110.86,106.8,109.82,149900667,110.94,1113448,12967.7766,0.2967855055523085,5.4130187125372515,3.82761839563055,104.893,97.97075,0.7088298718110129
2023-04-28,107.73,109.48,104.33,105.45,130715946,105.84,1015958,12371.6376,0.2371712448860315,5.449680659462848,2.866033989143775,105.26399999999998,98.0679012345679,0.7334061010725074
2023-05-01,104.95,105.23,101.82,102.05,74659196,102.97,583134,12036.1633,0.2036236119228521,5.442923891697915,2.3423017212211943,105.30199999999999,98.12768292682927,0.7507466111650952
2023-05-02,101.47,103.9,101.15,103.63,73458850,103.07,533212,12047.852299999999,0.20479251899473974,5.436766505223889,2.3633477707115267,105.367,98.18722891566264,0.7673426509340203
2023-05-03,103.74,105.96,103.28,103.65,65051925,104.72,487540,12240.7208,0.22407948568088823,5.450721517399409,2.660009313210625,105.44500000000001,98.265,0.7848095874087193
2023-05-04,104.04,105.39,103.31,104.0,45345523,104.34,372148,12196.3026,0.21963763880771484,5.458099858158021,2.5867921743675852,105.47200000000001,98.3364705882353,0.7999198243653758
2023-05-05,104.27,105.76,103.55,105.66,56951644,105.1,440870,12285.139,0.22852133255406182,5.474695961299862,2.717771015080672,105.303,98.41511627906978,0.8146901665493506
2023-05-08,105.04,106.1,104.7,105.83,49412909,105.55,379993,12337.7395,0.2337814143775569,5.49626361627986,2.7889801272624144,105.18999999999998,98.49712643678161,0.8306244313863396
2023-05-09,105.48,106.79,105.16,106.62,44089359,106.26,322823,12420.7314,0.24208065458796027,5.526887247001317,2.901989724632457,105.42999999999999,98.58534090909092,0.8448099446634866
2023-05-10,108.1,110.67,108.05,110.19,78627441,109.59,617458,12809.9751,0.2810052600818234,5.617834637227757,3.447764352415689,105.838,98.70898876404495,0.85837319641295
2023-05-11,111.03,113.28,110.49,112.18,74924841,112.17,556512,13111.551300000001,0.31116306253652837,5.763573439196703,3.8082224910556755,105.96100000000001,98.85855555555555,0.8646040446913571
2023-05-12,112.16,112.64,109.32,110.26,49852671,110.47,415047,12912.8383,0.2912916423144359,5.859290205255385,3.455874225488616,106.424,98.98615384615384,0.8755197194783619
2023-05-15,111.15,112.29,109.25,111.2,52461045,110.69,402849,12938.5541,0.293863237872589,5.9533963484469,3.4382004492846936,107.196,99.1133695652174,0.8802006761035149
2023-05-16,111.05,114.79,111.05,113.4,71340708,113.54,511222,13271.6906,0.32717708942139095,6.107013243205566,3.818391916202869,108.24300000000001,99.26849462365591,0.8773748770784439
2023-05-17,114.89,115.83,114.22,115.5,65648177,115.22,516297,13468.0658,0.34681472822910575,6.292972520656136,3.9725217165565327,109.293,99.43819148936171,0.8645263502424687
2023-05-18,116.69,118.6,116.34,118.15,73173987,117.59,552169,13745.0951,0.37451782583284626,6.530582431766428,4.190892663243988,110.61800000000001,99.62926315789474,0.8448423831180669
2023-05-19,118.16,118.31,115.7,116.25,55056307,116.69,432817,13639.8941,0.3639976621858561,6.725439859579786,3.9356489021751226,111.777,99.80697916666666,0.8385979161653521
2023-05-22,116.77,116.77,114.25,115.01,70720123,115.17,548402,13462.221300000001,0.3462302746931619,6.869759830508341,3.6317092031664027,112.739,99.96536082474226,0.8432941364301569
2023-05-23,114.27,117.14,113.78,114.99,67576262,115.61,457967,13513.6529,0.351373465809468,7.0145966002270965,3.619448337082995,113.674,100.125,0.8489666199183314
2023-05-24,115.35,117.34,115.02,116.75,63453438,116.3,493429,13594.306999999999,0.3594389246054937,7.165557315874537,3.6394894144834744,114.345,100.28838383838384,0.8531311109916268
2023-05-25,116.63,116.87,114.31,115.0,66496681,115.12,538033,13456.3768,0.3456458211572179,7.281918807927795,3.4192869567417583,114.64000000000001,100.4367,0.8611786345148985
2023-05-26,116.04,121.5,116.02,120.11,96779889,119.78,740906,14001.0842,0.40011689070718864,7.496710264648037,3.942925490850321,115.571,100.77900000000001,0.8593479969879463
2023-05-30,122.37,122.92,119.86,121.66,64297208,121.62,561348,14216.1618,0.42162478082992394,7.743666368800694,4.054793750736312,116.66399999999999,101.14389999999999,0.8459909952102246
2023-05-31,121.45,122.04,119.17,120.58,72800787,120.44,492145,14078.2316,0.407831677381648,7.94408383516953,3.803959100509054,117.354,101.51050000000001,0.8361803983782449
2023-06-01,120.69,123.49,119.93,122.77,54375131,122.24,470500,14288.6336,0.42887200467562814,8.1745750889337,3.916897166110268,118.056,101.8879,0.8209094924911716
2023-06-02,124.92,126.39,124.02,124.25,61264414,124.9,518431,14599.561000000002,0.45996493278784345,8.456818184726679,4.100711312752532,118.787,102.2529,0.8019363756284758
2023-06-05,123.36,125.8,123.03,125.3,47927308,124.9,433834,14599.561000000002,0.45996493278784345,8.719101226071196,3.977356048614918,119.60799999999999,102.6082,0.7846321195722615
2023-06-06,125.07,127.4,125.0,126.61,45692396,126.4,405265,14774.896,0.47749853886616017,9.001047397859221,4.019417785601784,120.731,102.935,0.7679261078059784
2023-06-07,127.01,127.36,120.63,121.23,95463275,122.88,734460,14363.4432,0.43635300993571,9.183401774202059,3.5563041673451914,121.458,103.2116,0.7633180800871403
2023-06-08,123.01,125.62,122.26,124.25,62146312,124.17,536307,14514.2313,0.4514319111630624,9.382033151638499,3.6185088510448375,122.245,103.4833,0.7575276876082468
2023-06-09,124.08,125.8,123.19,123.43,51392018,124.15,462583,14511.8935,0.45119812974868495,9.568391242391428,3.5459430055161647,123.148,103.7571,0.7514929826680381
2023-06-12,124.02,126.78,123.53,126.57,51473276,125.63,442437,14684.8907,0.46849795441262415,9.774508912049985,3.622583018605461,123.73299999999999,104.0446,0.7394626281138025
2023-06-13,128.12,128.41,125.18,126.66,50549345,126.63,463938,14801.7807,0.4801870251315019,9.98944635791418,3.644743531873,124.23400000000001,104.37190000000001,0.7254406348861648
2023-06-14,126.7,126.95,124.12,126.42,52422463,125.99,422440,14726.971099999999,0.47270601987142,10.178736219860596,3.514087527900382,124.78900000000002,104.6736,0.7147383904909576
2023-06-15,125.21,127.69,124.32,127.11,60458471,126.45,447494,14780.7405,0.47808299240210395,10.366350360049587,3.4948625834238842,125.21,104.9659,0.7035719226943149
2023-06-16,127.71,127.9,125.3,125.49,84247054,126.24,438497,14756.193599999999,0.4756282875511395,10.539537187134606,3.417509645866387,125.34399999999998,105.2576,0.6924406818956846
2023-06-20,124.97,127.25,124.5,125.78,56769122,125.78,436492,14702.4242,0.47025131502045575,10.695009500154542,3.3248189260127523,125.43200000000002,105.56980000000001,0.6826214766782375
2023-06-21,125.64,126.73,123.85,124.83,52137670,125.04,438227,14615.9256,0.46160140268848626,10.82963730394439,3.215155690146538,125.296,105.835,0.6751205867351507
2023-06-22,125.31,130.33,125.14,130.15,90354572,128.87,658049,15063.614300000001,0.5063705435417885,11.025440656841413,3.5054354018964213,125.89500000000001,106.1053,0.6603304070278501
2023-06-23,129.11,130.84,128.28,129.33,71917746,129.75,534789,15166.4775,0.5166569257744009,11.227274761744347,3.520798309371608,126.453,106.397,0.6461817067638403
2023-06-26,129.33,131.49,127.1,127.33,59989317,128.81,469915,15056.6009,0.5056691992986556,11.401117016138656,3.384665725768454,126.91900000000001,106.6591,0.6349764554003623
2023-06-27,128.63,130.08,127.55,129.18,46801099,128.88,391901,15064.7832,0.5064874342489771,11.567193319080989,3.3421218902107417,127.244,106.91069999999999,0.6233075622740979
2023-06-28,128.94,131.48,128.44,129.04,52149512,129.76,442381,15167.6464,0.5167738164815896,11.739949407262515,3.367899522253528,127.55699999999999,107.09479999999999,0.6098600062106321
2023-06-29,128.77,129.26,127.26,127.9,40760959,128.02,367045,14964.257800000001,0.4964348334307423,11.875459921787952,3.1829478815090027,127.75999999999999,107.3171,0.5981646814273496
2023-06-30,129.47,131.24,128.95,130.36,54327974,130.27,437288,15227.260300000002,0.5227352425482176,12.040634964247126,3.3261509977604584,128.142,107.59729999999999,0.5864234298374843
2023-07-03,130.82,131.85,130.06,130.22,28264785,130.83,288178,15292.718700000001,0.529281122150789,12.206906664777149,3.3267207749836096,128.60100000000003,107.9032,0.5760575097547923
2023-07-05,130.24,131.4,129.64,130.38,35895409,130.32,352167,15233.1048,0.5233196960841612,12.356826473975293,3.2450864373998,129.055,108.20460000000001,0.5680762734806188
2023-07-06,128.25,128.73,127.37,128.36,40697848,128.27,393280,14993.480300000001,0.4993571011104618,12.469101521397052,3.0514604388060973,129.378,108.4936,0.562442857190964
2023-07-07,128.59,130.97,128.13,129.78,41992251,129.86,395217,15179.335400000002,0.5179427235534776,12.599014588300578,3.146196055428708,129.477,108.8175,0.5541899590502705
2023-07-10,129.07,129.28,125.92,127.13,61889289,127.08,569506,14854.3812,0.485447106954997,12.684943103565654,2.9057260800514904,129.21,109.10009999999998,0.5500632939229352
2023-07-11,127.75,129.77,127.35,128.78,49951460,128.63,445921,15035.5607,0.5035651665692576,12.787085479600579,3.003731386739722,129.19199999999998,109.3959,0.5464502146660605
2023-07-12,130.31,131.26,128.83,130.8,53922847,130.28,458437,15228.4292,0.5228521332554061,12.907088651717716,3.103641036405901,129.332,109.69930000000001,0.5433799531657698
2023-07-13,134.04,134.67,132.71,134.3,61166283,133.88,531708,15649.233199999999,0.5649327878433663,13.07489896171767,3.3391439679824853,129.744,110.0458,0.5386535567959431
2023-07-14,134.06,136.65,134.06,134.68,54466090,135.27,486529,15811.7103,0.5811805961426066,13.256810861233804,3.398175509294952,130.469,110.43230000000001,0.5332021481703447
2023-07-17,134.56,135.62,133.21,133.56,48450198,133.85,463529,15645.726499999999,0.5645821157218,13.40848814635723,3.253832163908276,130.827,110.82300000000001,0.5289870613437276
2023-07-18,132.71,133.86,131.35,132.83,54969133,132.66,474707,15506.6274,0.5506721215663354,13.536398732965214,3.13517434268897,131.01,111.19040000000001,0.5251570745798222
2023-07-19,133.39,135.99,132.53,135.36,54390507,135.01,487048,15781.318899999998,0.5781414377556982,13.692056706620036,3.2711645123661213,131.47899999999998,111.58779999999999,0.5185852974011033
2023-07-20,134.07,134.79,129.33,129.96,59782329,131.47,568435,15367.5283,0.5367621274108708,13.792884182369905,2.9905978658709076,131.799,111.971,0.5155335077638795
2023-07-21,131.34,131.37,128.42,130.0,133282294,129.97,506609,15192.1933,0.519228521332554,13.871426939313016,2.865528555490384,131.81,112.3326,0.5140449049391425
2023-07-24,130.3,131.66,128.35,128.8,45670858,129.28,391846,15111.539200000001,0.5111630625365284,13.938862015918733,2.8021634732730076,132.03,112.68610000000001,0.512717370038599
2023-07-25,129.31,129.58,128.53,129.13,39219663,129.0,374778,15078.81,0.5078901227352425,14.000350122438862,2.769857157918328,132.067,113.05050000000001,0.5114276716540699
2023-07-26,126.51,129.08,126.11,128.15,53910087,127.79,524592,14937.3731,0.49374634716540033,14.046842978751718,2.674549011249688,131.818,113.41519999999998,0.5111442698928191
2023-07-27,131.0,132.63,127.79,128.25,52610661,130.39,499433,15241.287099999998,0.5241379310344825,14.118040196150531,2.845222810100272,131.469,113.77650000000001,0.5091421894131638
2023-07-28,129.69,133.01,129.33,132.21,46269781,131.88,413438,15415.4532,0.5415546464056107,14.202791952692014,2.933153575632285,131.13,114.146,0.505966261582207
2023-07-31,133.2,133.87,132.38,133.68,41901516,133.34,406644,15586.1126,0.5586206896551724,14.300976860200256,3.015106619744313,131.079,114.5406,0.5017496037878917
2023-08-01,133.55,133.69,131.62,131.69,42250989,132.25,385743,15458.7025,0.5458796025715954,14.382651767591968,2.9221989574066396,131.03799999999998,114.9298,0.49814398392333215
2023-08-02,130.15,130.23,126.82,128.21,50988614,128.4,532942,15008.676000000001,0.5008766803039159,14.422135105176697,2.647248116979297,130.377,115.2727,0.4949741266206205
2023-08-03,127.48,129.84,126.41,128.91,90855736,131.49,746639,15369.866100000001,0.5369959088252484,14.489922083658527,2.8481153840393953,130.379,115.6716,0.4903464260268595
2023-08-04,141.06,143.63,139.32,139.57,153091370,141.39,1366815,16527.0771,0.6527177089421389,14.678951511767862,3.4858736306185585,131.52100000000002,116.166,0.47878727642365015
2023-08-07,140.99,142.54,138.95,142.22,71213112,141.0,659134,16481.49,0.6481589713617768,14.854382786702386,3.4184503475605372,132.69299999999998,116.6344,0.4682349202960796
2023-08-08,140.62,140.84,138.42,139.94,51706497,139.59,509773,16316.6751,0.6316773816481589,15.00341078671445,3.2905164500139086,133.752,117.07890000000002,0.45879649319094107
2023-08-09,139.97,140.32,137.1,137.85,49910149,138.33,428760,16169.393700000002,0.616949152542373,15.130456170272264,3.179611338785851,134.80599999999998,117.46890000000002,0.45051642777667544
2023-08-10,139.07,140.41,137.49,138.56,58804832,138.88,460780,16233.6832,0.6233781414377556,15.259247331426455,3.188818487776049,135.65500000000003,117.8681,0.44296605199181643
2023-08-11,137.4,139.33,137.0,138.41,42905833,138.36,394897,16172.900400000002,0.6172998246639394,15.37674577529703,3.130634446550843,136.303,118.28130000000002,0.43689161896166956
2023-08-14,138.3,140.59,137.75,140.57,47148699,139.64,404084,16322.519599999998,0.6322618351841026,15.50497059981341,3.1872985299691385,136.93300000000002,118.6816,0.43053252450454105
2023-08-15,140.05,141.28,137.23,137.67,42781521,138.37,409077,16174.069300000001,0.6174167153711281,15.613400579436854,3.083823396128908,137.54500000000002,119.06310000000002,0.42448846334310725
2023-08-16,137.19,137.27,135.01,135.07,41675903,136.03,403275,15900.5467,0.5900642898889539,15.69257008631724,2.9191502569704664,138.308,119.4281,0.42004437274653356
2023-08-17,135.46,136.08,133.53,133.98,48354085,134.69,414339,15743.9141,0.5744009351256575,15.755546219190043,2.8224327726472223,138.628,119.79969999999999,0.4163035635390585
2023-08-18,131.62,134.06,131.15,133.22,48497595,132.79,431787,15521.8231,0.5521917007597895,15.798913772815867,2.6944238453434424,137.76799999999997,120.14540000000001,0.4138724188961568
