date,open,high,low,close,volume,vwap,transactions,value,cumulative return,volatility,sharpe,10 day avg,100 day avg,beta
2023-01-03,384.37,386.43,377.83,380.82,74850731,380.96,590240,40000.799999999996,0.0,0.0,0.0,380.96,380.96,0.0
2023-01-04,383.18,385.88,380.0,383.76,85934098,383.15,632808,40230.75,0.005748635027299564,1.5485638507985575,-12.01785511808433,382.05499999999995,382.05499999999995,-1.7500372671002562
2023-01-05,381.72,381.84,378.76,379.38,76275354,380.26,530896,39927.299999999996,-0.0018374632507349854,1.5076582282909246,-14.260802346678025,381.45666666666665,381.45666666666665,-1.5603817846735675
2023-01-06,382.61,389.25,379.41,388.08,104052662,385.25,687390,40451.25,0.01126102477950452,2.261128037064697,-7.301849222759194,382.405,382.405,-0.24033662367225947
2023-01-09,390.37,393.7,387.67,387.86,73978071,390.36,549428,40987.8,0.02467450650986999,4.060902609026738,-2.8073601111877453,383.996,383.996,-0.28376480726030745
2023-01-10,387.25,390.65,386.27,390.58,65298094,389.08,471958,40853.4,0.021314573708525977,4.183370252161147,-3.0311483888974826,384.8433333333333,384.8433333333333,-0.4753194589500319
2023-01-11,392.23,395.6,391.38,395.52,68702980,393.3,452701,41296.5,0.032391852162956855,4.979988047413482,-1.6988827923782155,386.0514285714286,386.0514285714286,-0.06239836820782032
2023-01-12,396.67,398.48,392.42,396.96,90145699,396.31,665042,41612.55,0.040292944141117365,5.866188681150419,-0.9291238820042586,387.33375,387.33375,0.372852136601223
2023-01-13,393.62,399.1,393.34,398.5,63853932,396.84,468376,41668.2,0.04168416631667371,6.336530991007626,-0.7765157318701191,388.39,388.39,0.4132956675592922
2023-01-17,398.48,400.23,397.06,397.77,62577281,398.2,437653,41811.0,0.04525409491810175,6.731563216173003,-0.5289136988932723,389.371,389.371,0.37755437031558436
2023-01-18,399.01,400.12,391.28,391.49,99495062,394.56,642978,41428.8,0.0356992860142799,6.574978465225716,-1.0951238909879433,390.731,389.84272727272725,0.37475672471079485
2023-01-19,389.36,391.08,387.26,388.64,86601919,389.27,548674,40873.35,0.0218133137337254,6.271175763327443,-1.9917183748925305,391.34299999999996,389.795,0.3812533444506956
2023-01-20,390.1,396.04,388.38,395.88,91542126,392.59,505912,41221.95,0.030528139437211294,6.054028961498843,-1.5147624926012229,392.576,390.01,0.33672724028409273
2023-01-23,396.72,402.64,395.72,400.63,84178797,399.77,568459,41975.85,0.04937526249475018,6.374641381854581,-0.3122396823240429,394.02799999999996,390.70714285714286,0.3078598395290948
2023-01-24,398.88,401.15,397.64,400.2,59469411,399.94,434102,41993.7,0.04982150356992864,6.589121409746609,-0.2762759838219453,394.986,391.3226666666667,0.298188792694665
2023-01-25,395.95,400.7,393.56,400.35,84684501,397.86,583220,41775.3,0.044361612767744835,6.572148177473395,-0.5934765764060137,395.864,391.73125,0.3720069158571138
2023-01-26,403.13,404.92,400.03,404.75,72177425,402.61,521281,42274.05,0.05683011339773223,6.888770647177331,0.12332882650813562,396.79499999999996,392.3711764705882,0.5113364063739465
2023-01-27,403.66,408.16,403.44,405.68,68249180,405.79,496478,42607.950000000004,0.06517744645107121,7.393732640077094,0.5449999609342203,397.743,393.1166666666667,0.5738828894786694
2023-01-30,402.8,405.13,400.28,400.59,74067618,402.23,514522,42234.15,0.0558326333473332,7.4834092130721155,0.06275000960521854,398.28200000000004,393.5963157894737,0.6701786654303017
2023-01-31,401.13,406.53,400.77,406.48,86655786,404.16,512619,42436.8,0.0608987820243597,7.657254197302418,0.3133739507884461,398.878,394.1245,0.7700241040174298
2023-02-01,405.21,413.67,402.35,410.8,101459155,407.86,833210,42825.3,0.07061108777824462,8.04275219418969,0.7583951180799254,400.20799999999997,394.77857142857147,0.8382491720959684
2023-02-02,414.86,418.31,412.88,416.78,101192713,415.52,724694,43629.6,0.09071818563628736,9.00890897440367,1.527330783238468,402.83299999999997,395.72136363636366,0.8035217045438343
2023-02-03,411.59,416.97,411.09,412.35,94577181,413.77,665739,43445.85,0.08612452750944989,9.572591906598584,1.2545801719304013,404.95099999999996,396.5060869565217,0.8117205223543974
2023-02-06,409.79,411.29,408.1,409.83,60250025,409.99,461542,43048.950000000004,0.07620222595548112,9.758384568362633,0.8433346669571689,405.973,397.06791666666663,0.8051280891416813
