date,open,high,low,close,volume,vwap,transactions,value,cumulative return,volatility,sharpe,10 day avg,100 day avg,beta
2023-02-02,174.16,175.22,171.08,173.13,6895514,173.1,79066,11741.373,0.17411652987858636,9.707707441318663,1.8150858074897342,163.911,156.85136363636363,0.3209458012978014
2023-02-03,171.56,180.4,171.21,178.86,5305060,177.76,74546,12057.460799999999,0.20572475072915944,10.438553747901386,2.1344261415983334,166.632,157.76043478260868,0.3148752516946038
2023-02-06,176.74,177.75,175.69,176.48,3397762,176.39,52961,11964.533699999998,0.1964322051142913,10.89434383229352,1.9193741561576774,168.887,158.53666666666666,0.3013850307254992
2023-02-07,175.05,179.03,174.75,178.7,3526392,177.41,49007,12033.720299999999,0.20335074272536105,11.31324691088578,1.938464012386956,171.08599999999998,159.2916,0.30478053696650054
2023-02-08,179.75,180.1,177.88,179.0,2926547,178.85,41628,12131.395499999999,0.21311808994098877,11.72956540607471,1.9924286357529117,173.39000000000001,160.04384615384618,0.314411338659959
2023-02-09,179.15,182.08,178.48,179.37,3557851,180.21,50390,12223.6443,0.22234280675574844,12.138906593114278,2.037277559580871,175.858,160.79074074074074,0.3284072455893652
2023-02-10,178.57,179.73,176.49,179.25,2586245,178.6,40404,12114.438,0.21142236993827576,12.378328749029393,1.8678064275690613,176.538,161.4267857142857,0.3414531637223837
2023-02-13,179.24,181.38,178.28,181.33,3102548,180.91,40154,12271.1253,0.22709082276334525,12.682281995011197,2.0051850297922305,177.09799999999998,162.09862068965515,0.3514114713966295
2023-02-14,180.31,182.15,178.79,181.02,2326126,180.9,37134,12270.447,0.22702299396323675,12.92583159022469,1.9666295218656886,177.784,162.72533333333334,0.35261958043037905
2023-02-15,178.92,180.74,178.5,180.67,1502075,180.11,28390,12216.8613,0.22166451875466323,13.086524793954874,1.8821132720718652,178.42399999999998,163.28612903225806,0.35376807670814114
2023-02-16,179.48,179.88,177.68,177.94,1899103,178.58,33350,12113.081400000001,0.2112867123380588,13.154549037616778,1.756070993687604,178.972,163.7640625,0.35596611159033453
2023-02-17,176.05,177.61,174.66,177.3,2355409,176.68,33578,11984.2044,0.1983992403174388,13.141148658628811,1.6132776936572688,178.864,164.15545454545455,0.3603319474085359
2023-02-21,175.12,176.5,173.32,173.48,2713342,173.99,40229,11801.7417,0.18015329308824526,13.049958605598837,1.4184199781337619,178.624,164.44470588235293,0.36410516755113875
2023-02-22,173.56,176.02,172.93,174.7,2468774,174.66,38620,11847.1878,0.18469782269551643,12.972048670996,1.4785885010503368,178.349,164.7365714285714,0.36883218716039146
2023-02-23,175.24,176.6,172.86,175.14,2575312,174.58,36967,11841.761400000001,0.18415519229464838,12.890216888344876,1.4817688612571145,177.922,165.01,0.37386671157740753
2023-02-24,173.69,174.94,172.19,174.25,1667412,173.8,31549,11788.854000000001,0.17886454588618333,12.791810619256328,1.43219146571958,177.281,165.24756756756756,0.37829174819832356
2023-02-27,175.53,175.69,173.08,173.3,1909122,173.78,35582,11787.4974,0.1787288882859662,12.69345610464353,1.4417131039122875,176.799,165.4721052631579,0.3836870468335416
2023-02-28,174.01,175.34,173.58,173.99,2301391,174.28,40686,11821.4124,0.1821203282913924,12.604480652673349,1.4915586383967774,176.13600000000002,165.69794871794872,0.38763414786503836
2023-03-01,173.51,177.2,173.01,175.91,2566454,175.72,48899,11919.087599999999,0.19188767550702013,12.542340506644502,1.613759568182458,175.618,165.94850000000002,0.39027402825978547
2023-03-02,174.04,175.82,172.66,175.34,1795345,174.55,30441,11839.7265,0.18395170589432275,12.457209940921569,1.5308662285087256,175.062,166.15829268292683,0.39212358769715255
2023-03-03,176.01,179.39,175.23,179.09,2875671,178.38,40213,12099.5154,0.2099301363358882,12.448035282894294,1.8396736094947383,175.042,166.4492857142857,0.3917522265020953
2023-03-06,178.56,180.52,178.46,179.06,2730912,179.32,40028,12163.275599999999,0.21630604354608954,12.454583891539952,1.9141805304466288,175.30599999999998,166.7486046511628,0.3874930585046477
2023-03-07,178.67,178.9,175.08,175.32,2906585,176.08,46382,11943.5064,0.19432951231092718,12.389038365318601,1.6627861979722132,175.515,166.96068181818183,0.3867909806753065
2023-03-08,175.83,176.22,173.57,174.83,2101443,174.8,42790,11856.684000000001,0.18564742589703595,12.303071424024429,1.5703657512930365,175.52900000000002,167.1348888888889,0.38961320220242956
2023-03-09,179.6,180.27,171.96,172.12,4349449,174.86,72406,11860.7538,0.18605439869768703,12.218806026966698,1.5861060366477673,175.557,167.30282608695651,0.39383953014241774
2023-03-10,170.83,170.83,164.84,165.7,5104317,166.77,88144,11312.009100000001,0.1311808994098895,12.085513062938189,0.9342029536688238,174.85399999999998,167.29148936170213,0.3932480600754941
2023-03-13,161.49,161.99,157.42,157.63,6123186,159.55,115096,10822.2765,0.08220850573153356,12.008352499111101,0.3389575714321587,173.43099999999998,167.13020833333334,0.3829975377241791
2023-03-14,161.5,164.32,160.88,163.91,5283371,163.09,91640,11062.3947,0.10621990096995187,11.896616337098077,0.6397047517005479,172.312,167.0477551020408,0.37871317963608797
2023-03-15,157.91,159.96,155.93,159.81,6100774,158.23,93985,10732.740899999999,0.07325510411720801,11.840446766598511,0.23228194461027774,170.56300000000002,166.8714,0.36931667278149055
2023-03-16,158.06,161.92,156.1,160.73,4738349,159.76,72466,10836.520799999998,0.08363291053381246,11.763667118651032,0.36385949694322933,169.084,166.7319607843137,0.36044863370066443
2023-03-17,158.22,158.65,154.9,156.52,7447152,156.79,72535,10635.0657,0.06348775690158029,11.729078135407137,0.11171568514361326,166.925,166.54076923076926,0.3458300575862087
2023-03-20,158.37,160.69,157.57,158.74,3054323,158.85,54786,10774.7955,0.07746048972393677,11.66369029038969,0.2889584613522342,164.878,166.39566037735847,0.33604278427481504
2023-03-21,162.94,164.57,161.7,164.56,3986761,163.85,50917,11113.9455,0.11137488977819976,11.558324029355434,0.7241812894967591,163.65500000000003,166.34851851851852,0.33318243131582975
2023-03-22,164.63,166.77,162.5,162.75,4367267,164.02,67836,11125.4766,0.11252797938004472,11.455106170338949,0.7455471711046825,162.577,166.3061818181818,0.3303830154111937
2023-03-23,162.67,166.24,160.82,162.76,3727735,163.49,58202,11089.5267,0.10893305297429287,11.356728046210515,0.7053371329669963,161.44,166.25589285714287,0.3270760607823352
2023-03-24,160.52,160.71,157.82,159.78,2588943,159.45,48381,10815.493499999999,0.08153021773044818,11.290915673867469,0.35163861946017216,160.708,166.13649122807018,0.31785285966221777
2023-03-27,163.95,164.47,161.83,163.12,3974110,162.95,52778,11052.8985,0.10527029776843237,11.199252920215793,0.6670375294869263,161.04799999999997,166.0815517241379,0.313686845725089
2023-03-28,162.21,162.59,158.19,159.21,4883678,159.85,76071,10842.6255,0.08424336973478935,11.131889748584236,0.3925947973528769,160.724,165.97593220338982,0.30415125561926853
2023-03-29,161.7,164.19,161.08,163.59,3884987,163.12,52428,11064.4296,0.10642338737027733,11.043305076183026,0.6918510307641311,161.213,165.92833333333334,0.29926022194393015
2023-03-30,163.96,164.96,161.81,162.41,2610315,162.71,37428,11036.6193,0.10364240656582784,10.958640810579597,0.6597827344628144,161.50799999999998,165.8755737704918,0.2932980616977766
2023-03-31,163.67,165.08,161.75,164.95,3594349,163.86,45546,11114.623800000001,0.11144271857830843,10.87145873583439,0.7708553381504254,162.215,165.84306451612903,0.28964315307755467
2023-04-03,164.11,165.24,162.68,163.78,2704361,163.81,39830,11111.2323,0.11110357457776564,10.786470961884245,0.772293554531092,162.711,165.81079365079364,0.286347944443555
2023-04-04,165.01,165.19,160.83,162.56,2063730,162.26,39481,11006.0958,0.10059011056094405,10.709722917991803,0.6330996657821446,162.552,165.7553125,0.2814058108203045
2023-04-05,160.56,161.6,160.19,161.08,2346826,161.0,41963,10920.63,0.09204368174726976,10.642081488762509,0.518725778019005,162.25,165.68215384615385,0.27223787353009316
2023-04-06,160.63,160.79,158.23,158.83,3754544,159.21,57101,10799.2143,0.07990232652784364,10.58991072487579,0.35225245017764234,161.822,165.5840909090909,0.2568951757346111
2023-04-10,158.04,161.17,157.8,161.14,2372633,160.43,39558,10881.9669,0.08817744014108381,10.528224519511491,0.4701953297847871,161.92,165.50716417910448,0.2430298662248976
2023-04-11,161.67,162.58,160.32,161.83,2742327,161.66,41935,10965.397799999999,0.09652038255443245,10.459769964416825,0.5908659579536515,161.791,165.4505882352941,0.23376862633464998
2023-04-12,163.22,163.22,158.87,159.29,2817645,160.0,54227,10852.8,0.08526080173641717,10.40328930211476,0.43450892008560255,161.80599999999998,165.37159420289854,0.22008948104914636
2023-04-13,159.8,162.42,158.98,162.3,2729022,161.55,49842,10957.9365,0.09577426575323876,10.337723987724614,0.5872010132218766,161.649,165.317,0.2098536700665953
2023-04-14,164.24,164.77,161.46,163.22,2618077,162.91,48670,11050.1853,0.10499898256799825,10.267591954654401,0.723667441481422,161.669,165.2830985915493,0.20332823854323556
2023-04-17,161.94,163.74,160.88,163.71,2622345,162.73,46878,11037.9759,0.1037780641660448,10.199467604588879,0.7108529857713327,161.55599999999998,165.2476388888889,0.1967290561628618
2023-04-18,164.6,165.05,163.28,164.4,2444533,164.45,46985,11154.643499999998,0.11544461778471117,10.128820548699768,0.8856235488495734,161.61999999999998,165.23671232876714,0.19482368460182778
2023-04-19,164.37,166.55,163.74,164.95,3768644,165.26,63623,11209.585799999999,0.12093875059350186,10.05920620111348,0.972275724790031,161.92,165.23702702702704,0.19487590665029494
2023-04-20,159.0,163.75,154.01,163.28,10832403,160.49,127915,10886.0367,0.08858441294173508,10.006032474156475,0.5007301358396183,161.869,165.17373333333333,0.18249618722594324
2023-04-21,163.02,164.77,161.23,163.78,3882603,163.35,51403,11080.030499999999,0.10798344977277337,9.9413030633057,0.7916791138829767,162.283,165.14973684210526,0.17764830718925048
2023-04-24,164.23,164.3,160.4,160.59,2473468,161.36,44135,10945.0488,0.09448551855117683,9.885122113574191,0.5948658936570118,162.376,165.10051948051947,0.16650251536149546
2023-04-25,158.91,159.25,155.96,156.12,3421311,156.92,51943,10643.8836,0.06436953130299113,9.864307637546856,0.14601349156200624,161.902,164.99564102564102,0.14155313827190352
2023-04-26,155.77,157.26,155.08,155.72,2789135,155.9,46451,10574.697,0.05745099369192156,9.854151136051192,0.04265430823993117,161.49200000000002,164.88050632911393,0.11181386739018284
2023-04-27,156.54,158.7,155.91,158.45,2143715,157.84,39508,10706.2872,0.07060978091297568,9.823173389645428,0.24028100761084112,161.121,164.7925,0.0886599779653295
2023-04-28,157.3,161.38,156.88,161.34,2380121,160.64,38303,10896.211199999998,0.08960184494336271,9.772483356690365,0.5280461282614662,160.894,164.74123456790124,0.07635219692013571
2023-05-01,161.85,161.85,158.68,159.32,1803622,159.7,35070,10832.451,0.08322593773316136,9.727914901706272,0.43383623753325984,160.59099999999998,164.67975609756098,0.06245632508241597
2023-05-02,158.35,158.35,151.91,153.25,4925558,153.4,81733,10405.122,0.040493793664789966,9.747368979761807,-0.2133578819390129,159.48600000000002,164.54385542168674,0.031995520154239204
2023-05-03,153.26,154.98,151.84,152.21,2655259,153.08,45524,10383.4164,0.0383232720613172,9.768879789159786,-0.24564515602524373,158.26799999999997,164.40738095238095,0.0026717632554285873
2023-05-04,151.03,151.25,147.4,148.81,3997870,148.41,71024,10066.6503,0.0066472224106354505,9.864365547112437,-0.7166885661561376,157.06,164.21917647058822,-0.034295998403025975
2023-05-05,151.29,153.32,151.12,152.65,2223216,152.4,40953,10337.292,0.033710913653937365,9.888643538912286,-0.3114358392919448,155.965,164.0817441860465,-0.060464008747363934
2023-05-08,153.41,154.58,152.95,153.04,2271642,153.47,36879,10409.8701,0.040968595265549725,9.896594901490753,-0.20306762275348675,155.176,163.95977011494253,-0.08473679587416437
2023-05-09,152.0,153.73,151.88,153.38,2322801,152.99,39598,10377.3117,0.03771281286034048,9.908797437308172,-0.2512593496589179,154.783,163.83511363636364,-0.10841209484025317
2023-05-10,153.61,154.67,147.95,148.68,4602636,149.65,79282,10150.7595,0.015057993624092762,9.966413926925732,-0.5849323580922394,154.158,163.67573033707865,-0.14122533435513182
2023-05-11,147.97,148.5,146.28,147.99,2900305,147.69,55572,10017.8127,0.0017635488028216798,10.052498140458423,-0.7748997205628696,153.143,163.49811111111111,-0.17644850713066157
2023-05-12,149.32,149.32,147.09,147.93,2320020,147.87,43132,10030.0221,0.0029844672047751224,10.129849128687127,-0.7512133599749131,151.86599999999999,163.32637362637362,-0.20925943784856907
2023-05-15,148.18,150.21,147.93,150.0,2271856,149.38,42497,10132.445399999999,0.013226616021162416,10.178426385669122,-0.5992751500947301,150.834,163.17478260869566,-0.23411647788311052
2023-05-16,150.19,152.41,148.37,148.41,1944687,149.25,39524,10123.6275,0.012344841619751759,10.225420010896958,-0.6092344366648211,150.419,163.02505376344087,-0.25910840960394765
2023-05-17,149.82,152.88,149.3,152.09,2443607,151.61,39684,10283.7063,0.028352438445363844,10.238219020511583,-0.3779639791107583,150.272,162.9036170212766,-0.2776373082463751
2023-05-18,152.25,154.12,151.06,153.48,2629827,152.7,40683,10357.641,0.03574577765719317,10.237282113021505,-0.2715249974858411,150.701,162.79621052631578,-0.29468991664422584
2023-05-19,154.57,154.92,152.14,152.95,2258568,153.37,36732,10403.0871,0.04029030726446452,10.228603199366354,-0.20625279511582648,150.798,162.69802083333335,-0.31282412420202527
2023-05-22,153.67,155.9,153.28,155.51,2483796,154.95,46556,10510.258499999998,0.05100725768161138,10.205555914335019,-0.05190094537192567,150.946,162.61814432989692,-0.32984188830662065
2023-05-23,154.47,155.76,152.5,152.56,2928596,154.01,48737,10446.4983,0.04463135047141005,10.189982796347545,-0.14422772141742982,151.048,162.53030612244896,-0.34922183977263244
2023-05-24,151.5,151.7,150.12,150.72,2308439,150.8,42239,10228.764000000001,0.022858305636573352,10.206179537031225,-0.4585141759480761,151.163,162.41181818181818,-0.37404595478037805
2023-05-25,149.6,151.5,149.37,151.08,3234307,150.71,48364,10222.659300000001,0.02224784643559663,10.221704524879364,-0.4666225665583186,151.46499999999997,162.2948,-0.399118706231135
2023-05-26,152.81,158.25,152.53,157.24,4015476,156.45,60028,10612.003499999999,0.06118157769789037,10.1870822851859,0.09525023680342928,152.323,162.385,-0.41330968550780905
2023-05-30,157.15,158.95,156.66,158.01,3268247,157.77,58330,10701.5391,0.07013497931221592,10.14617051890989,0.22573265408179483,153.16199999999998,162.4567,-0.4228959393502906
2023-05-31,157.67,159.6,156.26,158.56,5588546,158.21,62481,10731.3843,0.07311944651699104,10.103937179426378,0.2702235724069489,154.058,162.5709,-0.4309620761728429
2023-06-01,159.06,163.99,158.23,162.72,4087197,162.1,64804,10995.242999999999,0.09950484975920758,10.054770728584822,0.6584259530830456,155.10700000000003,162.6983,-0.43107566674788295
2023-06-02,164.99,169.85,164.49,168.56,4820511,168.32,67562,11417.1456,0.14169436342671093,10.024390856869157,1.2809079557388996,156.669,162.8727,-0.4160138240925619
2023-06-05,168.24,168.24,165.83,167.43,3113368,167.42,53680,11356.0986,0.13558977141694353,9.989354028132698,1.1953047180401088,158.074,163.0329,-0.4040412245255101
2023-06-06,167.85,172.65,167.5,171.82,3631658,171.39,55837,11625.383699999998,0.1625178050600283,9.981209138510728,1.5940275150244878,159.71800000000002,163.2126,-0.38089799845617733
2023-06-07,173.65,173.65,170.7,171.55,2789037,171.68,49995,11645.0544,0.16448484026317578,9.974967389431132,1.6240977406266888,161.485,163.3827,-0.3566990858668989
2023-06-08,170.65,171.53,169.56,171.14,2354853,170.82,38669,11586.720599999999,0.15865156345384232,9.961121216948557,1.5400196088266511,163.48700000000002,163.5399,-0.3352317528366529
2023-06-09,171.94,172.22,170.94,171.72,2200936,171.7,40129,11646.410999999998,0.16462049786339258,9.953960550564872,1.629534487061985,165.586,163.71380000000002,-0.3126288506896131
2023-06-12,172.01,173.93,171.93,173.64,2610433,173.19,38393,11747.4777,0.17472698907956308,9.959522062085089,1.7782301087942176,167.26,163.9327,-0.2897634791877286
2023-06-13,174.41,176.12,174.21,175.14,2480393,175.21,44564,11884.4943,0.18842840670148545,9.98489536051131,1.9760169022932694,169.004,164.22119999999998,-0.26417575131582255
2023-06-14,176.02,177.04,173.39,174.47,2326124,175.28,42304,11889.2424,0.188903208302245,10.009296652064343,1.978193142663656,170.71099999999998,164.46849999999998,-0.23907411712620155
2023-06-15,171.41,174.53,169.57,173.81,2797604,172.79,51981,11720.3457,0.17201383707522208,10.007766622621716,1.7296888159713335,171.77999999999997,164.658,-0.22092217782608886
2023-06-16,174.2,174.58,171.55,172.21,4616883,172.69,50857,11713.5627,0.17133554907413687,10.00467917605123,1.7202272753730397,172.21699999999998,164.8307,-0.20474000294598196
2023-06-20,171.0,171.22,168.33,169.41,2865881,169.51,48157,11497.863299999999,0.14976599063962545,9.978945768124923,1.4059924090194067,172.426,164.9677,-0.1948501818575949
2023-06-21,169.1,169.1,166.95,167.92,2813682,167.94,39757,11391.3702,0.13911686902258688,9.945752947598558,1.2528284249216721,172.081,165.0918,-0.18750966527219318
2023-06-22,167.28,168.5,165.22,168.26,2755943,167.7,41761,11375.090999999999,0.13748897781998218,9.911899903950044,1.2328940080528843,171.683,165.0508,-0.18156333955209916
2023-06-23,166.0,168.6,165.74,168.07,4214383,167.98,33833,11394.0834,0.13938818422302102,9.879462472698897,1.2652836158387786,171.399,164.9775,-0.17509858076186186
2023-06-26,168.53,170.5,167.06,167.11,2504395,167.95,39511,11392.048499999999,0.13918469782269538,9.847186575127846,1.2663842514670818,171.02399999999997,164.9166,-0.16873707345634398
2023-06-27,166.35,168.38,166.18,168.19,2434107,167.81,45046,11382.5523,0.13823509462117606,9.814651569311932,1.2563178542734974,170.48600000000002,164.85760000000002,-0.16330540892093784
2023-06-28,167.26,169.87,167.2,169.78,2289046,168.91,38516,11457.165299999999,0.14569626263311386,9.787040415095314,1.3722557004347649,169.856,164.8157,-0.15747624510283417
2023-06-29,170.58,172.31,170.32,172.08,2899253,171.46,42482,11630.131800000001,0.16299260666078821,9.774040923944408,1.634975965861926,169.474,164.7527,-0.1503400609326744
2023-06-30,174.24,175.09,173.33,174.2,3371290,174.28,51116,11821.4124,0.1821203282913924,9.782735320926202,1.9217858178974034,169.623,164.7316,-0.13840245058164904
2023-07-03,174.3,176.32,173.7,175.44,1700165,175.38,25315,11896.025399999999,0.1895814963033302,9.800663830709661,2.030507559869952,169.892,164.71129999999997,-0.12423556403652478
2023-07-05,174.38,176.57,174.04,175.57,2487901,175.63,39255,11912.982899999999,0.1912772163060434,9.819773290953016,2.0520149908719914,170.504,164.6791,-0.10900557563164578
2023-07-06,171.74,172.31,168.23,170.94,3158089,170.42,53319,11559.5886,0.15593841144950132,9.798766993641367,1.5247144880264096,170.752,164.5812,-0.10115877178995672
2023-07-07,169.13,171.57,168.67,169.8,2145508,170.05,41419,11534.4915,0.15342874584548596,9.775857595744908,1.490439264002981,170.987,164.4957,-0.09511542358309805
2023-07-10,169.86,171.83,169.45,171.71,1865586,171.0,36622,11598.93,0.15987248185579594,9.758069257030304,1.5905115644489007,171.289,164.3966,-0.08712047683965932
2023-07-11,172.5,175.58,172.32,174.64,2282393,174.62,45419,11844.4746,0.18442650749508233,9.765708677559209,1.959952178788915,171.95600000000002,164.3338,-0.07306641505688026
2023-07-12,177.0,177.91,174.31,174.33,2305815,175.56,43478,11908.2348,0.19080241470528383,9.780703973501273,2.0530548776860367,172.731,164.2883,-0.05598051813116183
2023-07-13,175.42,176.1,173.9,174.24,2077853,174.61,44679,11843.7963,0.18435867869497383,9.78654900600369,1.9547566755415247,173.301,164.2486,-0.03979336119689918
2023-07-14,175.36,175.66,172.52,173.39,1829557,173.43,34556,11763.7569,0.17635488028216778,9.782694078270415,1.834905789384923,173.498,164.2161,-0.025869126266850905
2023-07-17,172.94,176.26,172.84,175.39,2144714,175.43,35238,11899.4169,0.18992064030387298,9.794003822738249,2.036993487145913,173.613,164.2305,-0.009791609285720572
2023-07-18,175.19,178.44,174.43,178.04,2686999,177.43,51054,12035.0769,0.2034864003255782,9.822761008537556,2.2346387111446195,173.818,164.2582,0.007247706371632306
2023-07-19,178.25,178.79,176.31,177.12,2749120,177.27,55005,12024.224100000001,0.2024011395238419,9.848512752533711,2.212549503415533,173.98200000000003,164.28509999999997,0.021321828612014846
2023-07-20,175.56,177.22,174.05,177.11,3940706,176.23,69765,11953.6809,0.195346944312555,9.863482690171073,2.1037520571387636,174.56300000000002,164.30939999999998,0.03482138279094237
2023-07-21,172.17,173.34,167.42,170.22,9102138,170.46,133846,11562.301800000001,0.15620972664993563,9.840232036346713,1.5223545486191206,174.60399999999998,164.2762,0.0420670318209026
2023-07-24,167.59,169.0,166.93,167.79,4979940,167.83,80972,11383.9089,0.1383707522213932,9.808328081798233,1.259166893379011,174.287,164.2117,0.045889409255739165
2023-07-25,167.35,168.95,166.42,166.5,3286740,167.26,58515,11345.245799999999,0.13450451061520705,9.775512507494051,1.2050848475687597,173.551,164.12709999999998,0.048920824955163277
2023-07-26,166.17,168.43,166.06,167.75,2351961,167.34,47097,11350.672199999999,0.1350471410160753,9.743176280995494,1.2172952287781218,172.72899999999998,164.055,0.0522161628284338
2023-07-27,168.53,168.54,163.17,163.6,3944153,165.23,69102,11207.550899999998,0.12073526419317622,9.708679656537205,1.004289187091957,171.791,163.9235,0.05284324824059194
2023-07-28,165.29,166.58,164.64,165.43,2925999,165.69,56348,11238.7527,0.12385538899816849,9.674809361757411,1.0553512341400073,171.017,163.78719999999998,0.053882159048474224
2023-07-31,166.51,168.99,166.51,168.88,3346504,168.54,52854,11432.0682,0.14318659702909847,9.646293090685878,1.3539213330155364,170.328,163.7118,0.05750438350192892
2023-08-01,167.95,169.8,167.26,169.65,2341377,168.96,43683,11460.5568,0.14603540663365663,9.619234578163264,1.4013923759175009,169.481,163.6534,0.06130231646193074
2023-08-02,167.28,167.75,166.04,166.75,2236917,166.71,40888,11307.9393,0.13077392660923823,9.587402442414735,1.1713623233668558,168.425,163.5719,0.06246767943471148
2023-08-03,165.84,166.66,165.03,166.41,1710129,166.1,33866,11266.563,0.12663636980261817,9.555163740351581,1.1114746213244087,167.41199999999998,163.56519999999998,0.06326452757597924
2023-08-04,166.53,168.1,165.06,165.41,2256250,166.28,42846,11278.7724,0.1278572882045716,9.523431029480244,1.1340788804546458,166.99399999999997,163.6325,0.06407839864702135
2023-08-07,166.85,167.33,166.14,166.96,2027204,166.83,34799,11316.0789,0.1315878722105406,9.492707520666512,1.1956885825555341,166.894,163.66989999999998,0.06512365978003226
2023-08-08,164.9,165.99,163.58,165.87,2102997,164.97,38823,11189.9151,0.11897171539035471,9.460811790303389,1.0031192048156852,166.66500000000002,163.7373,0.06520317690114633
2023-08-09,165.94,166.29,163.5,163.82,2445231,164.45,39642,11154.643499999998,0.11544461778471117,9.42926172226286,0.9513281383229274,166.376,163.7842,0.06507801380617995
2023-08-10,164.71,166.5,162.72,163.54,2556028,164.18,46593,11136.3294,0.11361324018178119,9.39811305874776,0.9257520042176703,166.27100000000002,163.85809999999998,0.06479591024967035
2023-08-11,162.67,165.78,162.6,165.27,2102666,164.91,42697,11185.845299999999,0.11856474258970345,9.367153476381498,1.0067436200098305,166.193,163.9187,0.06487450913373922
2023-08-14,164.33,166.48,163.77,166.08,1827413,165.68,37506,11238.0744,0.12378756019806,9.336775402072782,1.0924887405704857,165.90699999999998,163.937,0.06540803605784556
2023-08-15,164.39,164.81,161.7,161.91,2447597,162.48,50749,11021.018399999999,0.1020823441633316,9.308249416818262,0.7520556966760804,165.259,163.9216,0.06430363061080292
2023-08-16,161.27,162.96,160.64,160.76,1994856,161.27,36446,10938.9441,0.09387505935020012,9.28239953820839,0.6237958166060154,164.71499999999997,163.89939999999999,0.06250498876030534
2023-08-17,161.91,162.61,160.38,160.58,2473106,161.3,47035,10940.979000000001,0.09407854575052575,9.256685217898282,0.6287695717194872,164.235,163.9179,0.060789664644899995
