date,value,cumulative return,annualized return,volatility,sharpe
2023-03-28,113076.39,0.13075247939995813,0.13075247939995813,0.13075359633558298,1.8594344358667132
2023-03-29,115043.42,0.15042258073193465,0.15042258073193465,0.15042379218698615,2.3382464720365594
2023-03-30,116041.21,0.16040037995616258,0.16040037995616258,0.16040168880606567,2.5691560344222024
2023-03-31,117003.5,0.17002318276585413,0.17002318276585413,0.1700245014877311,2.7768215811545396
2023-04-03,117156.82,0.1715563672806906,0.1715563672806906,0.17155762725098497,2.7880309894114697
2023-04-04,116838.24,0.1683705994569456,0.1683705994569456,0.1683718505859042,2.6943417180793356
2023-04-05,115050.95,0.1504978799714123,0.1504978799714123,0.1504990645740084,2.2743246271318966
2023-04-06,115070.56,0.15069397799082232,0.15069397799082232,0.15069513925305092,2.2824359961222975
2023-04-10,115130.71,0.15129547191573378,0.15129547191573378,0.15129664752456137,2.3000933405042288
2023-04-11,115560.59,0.1555942284982922,0.1555942284982922,0.15559540287717877,2.402787625291031
2023-04-12,114659.9,0.14658741946706338,0.14658741946706338,0.14658851988734498,2.195315537292148
2023-04-13,115141.84,0.15140677079161502,0.15140677079161502,0.1514078819668943,2.314520808563941
2023-04-14,115306.44,0.153052754167183,0.153052754167183,0.15305386333690013,2.3572385039038166
2023-04-17,115720.3,0.15719131236774517,0.15719131236774517,0.15719245655724,2.456953032583782
2023-04-18,116624.88,0.16623702100608795,0.16623702100608795,0.16623820796047345,2.6661753413688243
2023-04-19,116784.81,0.16783630485332102,0.16783630485332102,0.16783756868645927,2.6961597776854025
2023-04-20,116820.44,0.1681926012547274,0.1681926012547274,0.16819392387781779,2.6970327246911947
2023-04-21,116445.63,0.1644445391101551,0.1644445391101551,0.16444580075630089,2.6050263452695845
2023-04-24,116263.62,0.16262445749297932,0.16262445749297932,0.16262579743228417,2.5610050103219706
2023-04-25,114522.19,0.145210333375633,0.145210333375633,0.1452116452458263,2.157117529042045
2023-04-26,114775.15,0.14773990782693094,0.14773990782693094,0.14774129945401848,2.225479261083816
2023-04-27,116165.39,0.16164216741410917,0.16164216741410917,0.16164356628484775,2.558292652953847
2023-04-28,116841.44,0.16840259913374883,0.16840259913374883,0.16840400103301184,2.715214090928916
2023-05-01,118421.86,0.184206639512941,0.184206639512941,0.18420813517114715,3.0693706904795177
2023-05-02,116882.55,0.16881369498168078,0.16881369498168078,0.1688152784987529,2.7014971164984916
2023-05-03,116672.83,0.16671651616318683,0.16671651616318683,0.16671801198407593,2.650826742609342
2023-05-04,115509.51,0.15508343365732008,0.15508343365732008,0.15508495595752994,2.382059844063921
2023-05-05,117617.66,0.17616472073632067,0.17616472073632067,0.17616634025371747,2.8728740404185706
2023-05-08,118469.07,0.18467873474477922,0.18467873474477922,0.1846803938866137,3.0561351605026914
2023-05-09,118310.26,0.1830906507844271,0.1830906507844271,0.18309229153848958,3.0043167201102317
2023-05-10,120779.27,0.2077805014169358,0.2077805014169358,0.20778238748021002,3.5289366596556238
2023-05-11,120483.34,0.20482123130556384,0.20482123130556384,0.2048231959455887,3.4185109788178503
2023-05-12,120427.8,0.20426583691504724,0.20426583691504724,0.20426779835413608,3.368231003447965
2023-05-15,121057.44,0.21056217332204955,0.21056217332204955,0.210564165454655,3.4647030584924674
2023-05-16,122207.29,0.2220605571883724,0.2220605571883724,0.2220627148852765,3.6568592924595897
2023-05-17,123737.93,0.23736680259529377,0.23736680259529377,0.237368977435569,3.8995037174788574
2023-05-18,126117.89,0.26116616222176164,0.26116616222176164,0.26116844947733997,4.260379241156416
2023-05-19,125914.63,0.25913358275081433,0.25913358275081433,0.2591358361501142,4.096706451061036
2023-05-22,125728.31,0.2572704015689442,0.2572704015689442,0.25727258307795126,3.9569855070497226
2023-05-23,124883.77,0.24882508686662275,0.24882508686662275,0.2488273407107302,3.7187347534728703
2023-05-24,125115.22,0.25113956349040883,0.25113956349040883,0.2511419938585125,3.6926052311881845
2023-05-25,130764.0,0.3076267929693911,0.3076267929693911,0.3076298609727251,4.549322359871853
2023-05-26,132649.9,0.3264856024954148,0.3264856024954148,0.3264886615049127,4.656341734384733
2023-05-30,134467.32,0.34465961893784886,0.34465961893784886,0.34466292676621085,4.716733583964379
2023-05-31,131952.53,0.31951197292907346,0.31951197292907346,0.31951503224518335,4.16439964593031
2023-06-01,134083.57,0.3408221576962074,0.3408221576962074,0.34082540549572354,4.326452857391404
2023-06-02,136119.57,0.3611819520622843,0.3611819520622843,0.36118521976436635,4.437840366582153
2023-06-05,136387.42,0.3638604250097076,0.3638604250097076,0.3638636894629078,4.3037999564594305
2023-06-06,136606.65,0.36605270286770103,0.36605270286770103,0.36605590909869035,4.181502156098354
2023-06-07,135812.03,0.3581065831235105,0.3581065831235105,0.35810966148604734,3.9559667299434684
2023-06-08,135769.57,0.3576819874119273,0.3576819874119273,0.35768501479433984,3.8461797567333993
2023-06-09,137022.4,0.3702101608773751,0.3702101608773751,0.3702132700473588,3.894500708532682
2023-06-12,138233.64,0.38232243854337095,0.38232243854337095,0.3823255918123028,3.9285572309388135
2023-06-13,140601.7,0.4060027993717265,0.4060027993717265,0.40600607490420926,4.075552271223931
2023-06-14,141010.95,0.410095258037894,0.410095258037894,0.4100986826608606,3.997264907776349
2023-06-15,141795.27,0.4179383788223739,0.4179383788223739,0.417941815403855,3.9641273243626554
2023-06-16,142129.69,0.42128254504629514,0.42128254504629514,0.42128603666786246,3.889259607044317
2023-06-20,141169.11,0.4116768420638951,0.4116768420638951,0.41168046313000844,3.6991762025794386
2023-06-21,140169.43,0.4016801430305554,0.4016801430305554,0.40168362836152327,3.5257820282872685
2023-06-22,141434.48,0.41433051526179604,0.41433051526179604,0.4143341535014442,3.5795189161968937
2023-06-23,141170.71,0.41169284190229677,0.41169284190229677,0.4116964710919218,3.4876882617997342
2023-06-26,139813.8,0.39812387894882256,0.39812387894882256,0.3981274114816958,3.305436983128207
2023-06-27,140357.6,0.4035618240255775,0.4035618240255775,0.4035653356786483,3.3082461492106354
2023-06-28,140681.83,0.406804091278678,0.406804091278678,0.40680758170344505,3.2911893729932435
2023-06-29,140520.99,0.405195707523354,0.405195707523354,0.4051991895700434,3.233027855759324
2023-06-30,142505.18,0.42503740712218807,0.42503740712218807,0.42504101006066786,3.3635098855889236
2023-07-03,142950.14,0.4294869621816822,0.4294869621816822,0.4294905651876471,3.3526619001905904
2023-07-05,142846.62,0.4284517726370964,0.4284517726370964,0.42845537491443264,3.296759293826718
2023-07-06,140628.55,0.4062712966599037,0.4062712966599037,0.40627475618726994,3.0697772231153064
2023-07-07,141780.97,0.4177953802666594,0.4177953802666594,0.41779901791756485,3.135442267915325
2023-07-10,140995.06,0.40993635964276764,0.40993635964276764,0.409939839957165,3.0386842438250166
2023-07-11,141474.04,0.41472611126627634,0.41472611126627634,0.4147295807975643,3.0504477848629254
2023-07-12,143770.95,0.43769497928070944,0.43769497928070944,0.43769855000811886,3.2068515477675925
2023-07-13,145706.12,0.45704648383051333,0.45704648383051333,0.45705031666881196,3.3232040914265983
2023-07-14,147241.18,0.47239692879101924,0.47239692879101924,0.4724009198305634,3.39911919602216
2023-07-17,146649.65,0.4664816885349458,0.4664816885349458,0.4664856079061178,3.3071049729701114
2023-07-18,146712.36,0.4671087822012997,0.4671087822012997,0.46711269845561215,3.2710185554693783
2023-07-19,147370.29,0.4736880157510411,0.4736880157510411,0.4736919869242629,3.281697782083915
2023-07-20,145044.74,0.4504327506292186,0.4504327506292186,0.450436555767655,3.0709856624031766
2023-07-21,143500.95,0.43499500655043405,0.43499500655043405,0.43499867789042707,2.9298808405883037
2023-07-24,143485.6,0.4348415081007683,0.4348415081007683,0.4348451530002579,2.9086123074839247
2023-07-25,144933.74,0.4493227618401054,0.4493227618401054,0.449326582355986,2.9956072925396158
2023-07-26,144430.49,0.444290312667842,0.444290312667842,0.4442940371273319,2.9366484654616256
2023-07-27,145465.55,0.45464080812783786,0.45464080812783786,0.45464474383694,2.9916656828880055
2023-07-28,145936.08,0.45934606060478783,0.45934606060478783,0.4593499508607294,3.0036008755983956
2023-07-31,146089.34,0.46087864512568427,0.46087864512568427,0.4608826229650975,2.9925172108212785
2023-08-01,145594.67,0.45593199508684984,0.45593199508684984,0.45593586640552863,2.9363802051112624
2023-08-02,142323.69,0.423222525452493,0.423222525452493,0.4232261726758886,2.686792003978011
2023-08-03,142829.91,0.42828467432478945,0.42828467432478945,0.4282884203806205,2.7128149419809104
2023-08-04,144402.39,0.4440093155059136,0.4440093155059136,0.44401336836897437,2.8129303750683086
2023-08-07,144297.14,0.44295682613605625,0.44295682613605625,0.4429608148627246,2.792243710886718
2023-08-08,143600.26,0.4359880965202253,0.4359880965202253,0.4359920451197774,2.7312882740661943
2023-08-09,144768.55,0.44767087852412685,0.44767087852412685,0.4476748696575243,2.801989979656842
2023-08-10,145052.26,0.4505079498697065,0.4505079498697065,0.45051195972292857,2.809220081248774
2023-08-11,143561.73,0.435602800411716,0.435602800411716,0.4356066436203463,2.6943001869566743
2023-08-14,145726.96,0.45725488172569456,0.45725488172569456,0.45725893945854323,2.8340221008673616
2023-08-15,146073.13,0.4607165467628778,0.4607165467628778,0.46072081666422693,2.8448321936992653
2023-08-16,145196.99,0.45195523525212394,0.45195523525212394,0.4519594331788717,2.772482803526767
2023-08-17,143719.43,0.4371797844841767,0.4371797844841767,0.4371839262236692,2.6618000058583258
2023-08-18,142291.12,0.4228968287420297,0.4228968287420297,0.42290090152360554,2.5575747253308547
2023-08-21,145559.24,0.45557769866524345,0.45557769866524345,0.4555820721615182,2.7741090419995547
2023-08-22,146140.88,0.46139403992019695,0.46139403992019695,0.46139848164602754,2.8032288844057565
2023-08-23,147866.67,0.4786517656171675,0.4786517656171675,0.47865634310715094,2.907781938751417
2023-08-24,147669.88,0.47668388549275664,0.47668388549275664,0.4766886029691213,2.881024627948261
2023-08-25,145940.22,0.4593874601866522,0.4593874601866522,0.45939190585896433,2.7538039909920697
2023-08-28,146776.52,0.4677503757212052,0.4677503757212052,0.4677547655417006,2.800358472545232
2023-08-29,149737.1,0.4973558767056454,0.4973558767056454,0.4973605152041813,2.984767293830345
2023-08-30,151391.56,0.513900309606873,0.513900309606873,0.5139051328593172,3.07670904004082
2023-08-31,151825.1,0.5182356658197753,0.5182356658197753,0.5182405550178779,3.0859817672718233
2023-09-01,151205.3,0.5120377284189429,0.5120377284189429,0.5120425649243259,3.02742111999411
2023-09-05,151390.02,0.5138849097624114,0.5138849097624114,0.5138897223173835,3.022700187596235
2023-09-06,149900.81,0.49899296017110234,0.49899296017110234,0.4989976528922397,2.9117602821675415
2023-09-07,148733.27,0.48731767809145127,0.48731767809145127,0.48732231824359123,2.8251408407540395
2023-09-08,148987.02,0.4898551524629601,0.4898551524629601,0.48985982154955676,2.831560803782076
2023-09-11,148843.48,0.4884197669603539,0.4884197669603539,0.4884243583036123,2.8127633702290202
2023-09-12,149081.88,0.490803742882197,0.490803742882197,0.49080837428916435,2.8187465789777773
2023-09-13,149705.55,0.49704037989216304,0.49704037989216304,0.4970450141799706,2.848876996707064
2023-09-14,150427.71,0.5042619069547397,0.5042619069547397,0.5042666107906321,2.8843289039157063
2023-09-15,148156.93,0.48155433630120337,0.48155433630120337,0.48155880355793756,2.7318540963051534
2023-09-18,147279.44,0.47277952492679837,0.47277952492679837,0.47278390933083364,2.6704322458467513
2023-09-19,146300.3,0.4629882238189394,0.4629882238189394,0.46299259841221435,2.6041269496614823
2023-09-20,144760.45,0.44758987934221883,0.44758987934221883,0.4475940911936762,2.504078527354437
2023-09-21,140074.17,0.40072755265171844,0.40072755265171844,0.40073145503437246,2.2074848320371916
2023-09-22,139737.2,0.39735788668534466,0.39735788668534466,0.3973619024130448,2.1882188544718773
2023-09-25,139967.75,0.3996633634000297,0.3996633634000297,0.3996673990547581,2.2050587468734544
2023-09-26,138717.71,0.3871630896527945,0.3871630896527945,0.38716712276229615,2.12795552870774
2023-09-27,138770.78,0.38769378429277873,0.38769378429277873,0.3876978363671588,2.13411802281816
2023-09-28,139948.13,0.39946716538162974,0.39946716538162974,0.39947124403359685,2.2117445993364693
2023-09-29,140778.93,0.4077750814716771,0.4077750814716771,0.4077792830934587,2.2667665181513996
2023-10-02,141595.5,0.4159406989989402,0.4159406989989402,0.41594508829111426,2.3204251406703085
2023-10-03,138696.57,0.3869516917879131,0.3869516917879131,0.3869558866245725,2.1371370145371946
2023-10-04,138162.83,0.38161434569510844,0.38161434569510844,0.38161855399936384,2.1059128875931044
2023-10-05,138390.38,0.3838898227127907,0.3838898227127907,0.38389404644687863,2.1235818884837583
2023-10-06,139749.3,0.39747888546325677,0.39747888546325677,0.3974830573645786,2.2136342433020957
2023-10-09,140312.3,0.4031088286008311,0.4031088286008311,0.4031130331455952,2.2521239486349063
2023-10-10,143048.58,0.43047135223934235,0.43047135223934235,0.43047574172541225,2.4293200716076653
2023-10-11,143735.62,0.43734168284900327,0.43734168284900327,0.43734611055603656,2.473606047562039
2023-10-12,144050.5,0.4404904510464445,0.4404904510464445,0.4404950058387662,2.4936414591528218
2023-10-13,142714.51,0.42713068598007176,0.42713068598007176,0.4271351040853481,2.4081074305743875
2023-10-16,143727.72,0.43726268364689524,0.43726268364689524,0.4372670905762048,2.4736805214036397
2023-10-17,142815.49,0.4281404757811946,0.4281404757811946,0.42814465669348367,2.4155355414453026
2023-10-18,140928.93,0.40927506632183014,0.40927506632183014,0.409279133085661,2.2955814230642044
2023-10-19,141230.31,0.4122888358827576,0.4122888358827576,0.4122929327806229,2.316985047430753
2023-10-20,138005.73,0.3800433615620484,0.3800433615620484,0.380047334755693,2.111421106260412
2023-10-23,138504.82,0.3850342111544675,0.3850342111544675,0.3850383125423793,2.1469503257221163
2023-10-24,139945.49,0.3994407656482669,0.3994407656482669,0.3994449751456073,2.2431390733574044
2023-10-25,137886.87,0.378854773566787,0.378854773566787,0.3788588992918236,2.112587228143977
2023-10-26,134849.86,0.3484849803016989,0.3484849803016989,0.348488865063844,1.9186786286122866
2023-10-27,135214.7,0.35213334345323133,0.35213334345323133,0.35213740043640174,1.946405187319573
2023-10-30,136388.27,0.36386892492385825,0.36386892492385825,0.36387302884171285,2.0268903286329225
2023-10-31,135406.43,0.3540506240886967,0.3540506240886967,0.3540545816564572,1.966413821772301
2023-11-01,137587.0,0.37585610385335116,0.37585610385335116,0.37586023301330096,2.113030619514876
2023-11-02,141174.3,0.4117287415397104,0.4117287415397104,0.4117330036782333,2.3509792965476213
2023-11-03,144272.24,0.4427078286509306,0.4427078286509306,0.4427122198674847,2.5548888266458185
2023-11-06,145399.62,0.4539815147867007,0.4539815147867007,0.4539861429292796,2.6281855501218603
2023-11-07,146249.67,0.462481928932518,0.462481928932518,0.462486613041181,2.6824959397597015
2023-11-08,147138.71,0.4713722391403847,0.4713722391403847,0.47137701265480275,2.7385407230862238
2023-11-09,147114.0,0.47112514163606956,0.47112514163606956,0.4711299657143358,2.734628640934874
2023-11-10,148171.78,0.48170283480136855,0.48170283480136855,0.48170764131840665,2.800765574262493
2023-11-13,148304.78,0.48303282136850423,0.48303282136850423,0.4830376247103516,2.806161250872076
2023-11-14,149355.85,0.4935434152115065,0.4935434152115065,0.49354818303241643,2.8705953070701646
2023-11-15,149171.28,0.4916977338528882,0.4916977338528882,0.49170240285182437,2.8544933416640528
2023-11-16,148514.04,0.4851254002334578,0.4851254002334578,0.4851300299918664,2.8084249259177825
2023-11-17,149274.85,0.4927334233924239,0.4927334233924239,0.49273811828954045,2.8541859237254092
2023-11-20,151245.5,0.512439724358784,0.512439724358784,0.5124445393687649,2.9764050062575897
2023-11-21,150379.19,0.5037767118552103,0.5037767118552103,0.5037814234096203,2.9152359612586696
2023-11-22,150804.08,0.5080255689417537,0.5080255689417537,0.5080302755276237,2.9376067150090193
2023-11-24,150175.68,0.5017416324095126,0.5017416324095126,0.5017462458600684,2.8926181821746955
2023-11-27,150260.67,0.5025915238256096,0.5025915238256096,0.5025961770894133,2.89389124705947
2023-11-28,149583.28,0.49581769224130845,0.49581769224130845,0.4958221936070002,2.846806173917058
2023-11-29,149862.91,0.49861396399896374,0.49861396399896374,0.49861842864628336,2.861343982664038
2023-11-30,148215.46,0.48213963038973306,0.48213963038973306,0.48214387858485186,2.7534383191100256
2023-12-01,149235.92,0.4923441273243142,0.4923441273243142,0.49234839594912794,2.8165296152863104
2023-12-04,148198.46,0.48196963210671573,0.48196963210671573,0.4819737532122606,2.7482295831373005
2023-12-05,148649.63,0.4864812865390061,0.4864812865390061,0.48648555142624067,2.77536638364444
2023-12-06,148362.4,0.483609015548943,0.483609015548943,0.48361330407901026,2.755377314878995
2023-12-07,148260.24,0.4825874258669987,0.4825874258669987,0.4825916038687336,2.747452265818489
2023-12-08,149444.32,0.49442810627612677,0.49442810627612677,0.4944324633240656,2.821098876852473
2023-12-11,148776.98,0.48775477367678605,0.48775477367678605,0.4877589831029618,2.7766402864541058
2023-12-12,149428.09,0.4942658079153401,0.4942658079153401,0.49427000213733935,2.816211524304471
2023-12-13,151567.88,0.5156634917987329,0.5156634917987329,0.5156678052345945,2.949012149991839
2023-12-14,152589.19,0.5258764886474647,0.5258764886474647,0.5258807389314516,3.0090415418528433
2023-12-15,152579.82,0.5257827895938253,0.5257827895938253,0.5257871083066407,3.0033268543377316
2023-12-18,154175.8,0.5417424284014731,0.5417424284014731,0.5417468736879478,3.0981213208160328
2023-12-19,154841.3,0.5483973611866519,0.5483973611866519,0.5484018216816349,3.132840700334667
2023-12-20,153491.18,0.5348962975473948,0.5348962975473948,0.5349006727846009,3.0415278831367276
2023-12-21,153399.05,0.5339750068524307,0.5339750068524307,0.5339794022253279,3.030319394861591
2023-12-22,154200.51,0.5419895259057885,0.5419895259057885,0.5419938649708573,3.0748112316280136
2023-12-26,155288.86,0.5528729159835485,0.5528729159835485,0.5528773119685801,3.136105076974894
2023-12-27,156345.77,0.5634419092367167,0.5634419092367167,0.5634464131548279,3.194052169431748
2023-12-28,156737.77,0.5673618696451166,0.5673618696451166,0.5673663235834348,3.2097930672076025
2023-12-29,156061.81,0.5606023379163871,0.5606023379163871,0.5606068128555254,3.159795964525644
2024-01-02,154957.97,0.5495640494031011,0.5495640494031011,0.5495683750661433,3.0847912494312033
2024-01-03,154006.75,0.5400519454753507,0.5400519454753507,0.5400562416884263,3.020699322261054
2024-01-04,153805.24,0.5380368658276551,0.536228816300439,0.5380412073228459,3.0037136542787852
2024-01-05,154747.42,0.5474585706684365,0.5437809748040903,0.5474630413659565,3.056912060171836
2024-01-08,157043.41,0.5704182387757885,0.5608690696791461,0.5704229083592504,3.191337809845616
2024-01-09,159294.86,0.5929325113816349,0.5809835012854081,0.592937536878003,3.319724230865491
2024-01-10,160489.21,0.6048758907535033,0.5906536234622553,0.604881055571152,3.3809532537341855
2024-01-11,160766.17,0.6076454627808261,0.5913582777528261,0.6076507351175029,3.385485862343005
2024-01-12,161388.04,0.6138640999725904,0.5953824665898253,0.6138693368014103,3.410457405590061
2024-01-16,161887.6,0.61885964951754,0.5922606887593327,0.6188651326826968,3.4274175518959087
2024-01-17,160926.05,0.6092442466331089,0.5812097786136909,0.6092496176423378,3.3574141255904815
2024-01-18,163750.26,0.6374860613907801,0.6059175064346773,0.6374915744324593,3.5125593327484714
2024-01-19,164148.27,0.6414661211921759,0.6076566919722131,0.6414716218804516,3.520542163819897
2024-01-22,165540.74,0.6553906805541264,0.6146168903482194,0.6553962817418876,3.5861040919467726
2024-01-23,165369.0,0.6536732978996913,0.6110227626959714,0.6536788306253373,3.558772035514116
2024-01-24,167860.39,0.6785869462718429,0.6319466760908761,0.6785926980204015,3.6855996367191217
2024-01-25,168352.94,0.6835123965247952,0.6343929348230604,0.6835181984241072,3.6932770258918435
2024-01-26,168714.14,0.6871243600439638,0.6356191661789639,0.6871299494933333,3.693098949833802
2024-01-29,169130.71,0.6912900179708185,0.6332116098242093,0.6912956978929384,3.6959524672173494
2024-01-30,169947.74,0.699460235451622,0.6385049174409894,0.6994660254824793,3.7210553913341005
2024-01-31,167322.15,0.6732046006335336,0.6129536634599182,0.6732101450612825,3.5527329152227236
2024-02-01,168713.77,0.6871206600813332,0.6234064424599126,0.6871264655622932,3.6139798038979607
2024-02-02,173887.81,0.7388605375085713,0.667311692142406,0.7388668537023558,3.8813793148198914
2024-02-05,176035.27,0.7603349206173018,0.6797005894144845,0.7603415000289894,3.9712166876467565
2024-02-06,176531.8,0.7653001704682783,0.6818466902283198,0.7653067495040997,3.9673008485946886
2024-02-07,179332.83,0.7933101875671056,0.7039645951733564,0.793316883112344,4.086414257929528
2024-02-08,181662.91,0.8166107522314026,0.7218150501137004,0.8166175718654392,4.17373911086848
2024-02-09,183617.44,0.8361558548258664,0.7362783904403745,0.8361628129805266,4.235910226702012
2024-02-12,184888.03,0.8488616264975725,0.7399768872213293,0.8488687917442477,4.2585362227563515
2024-02-13,182273.42,0.8227157905705155,0.7154979144428455,0.8227228374150165,4.080823112719678
2024-02-14,184810.35,0.8480848343431733,0.734593743344309,0.8480921326397961,4.173501042829416
2024-02-15,185321.16,0.8531928827518843,0.7365364004702761,0.8532000188062723,4.158867479330213
2024-02-16,185703.5,0.8570162441359344,0.7373873457901012,0.8570234784343368,4.138175475548186
2024-02-20,181407.58,0.8140574780194719,0.6927386295695934,0.8140642023092405,3.8870768454281954
2024-02-21,180235.19,0.8023336964296662,0.6809515287474153,0.8023403954985683,3.8008419990387865
2024-02-22,189840.37,0.8983845263162843,0.7572919598695458,0.8983922694508573,4.243088554847799
2024-02-23,191909.65,0.9190771173211151,0.7716844944201215,0.9190851283794327,4.298057468709614
2024-02-26,192346.37,0.9234442732128406,0.7679416063062092,0.9234522893432996,4.271912202996814
2024-02-27,192042.91,0.9204097038619912,0.7631237147739016,0.920417591349906,4.2121011085466655
2024-02-28,191366.0,0.9136406722292106,0.7553683923884069,0.9136485436932229,4.137854284745157
2024-02-29,196072.59,0.9607060968684217,0.790259653686324,0.9607143687256413,4.314008495100516
2024-03-01,199420.52,0.9941850587309068,0.8141068602564552,0.9941935480564726,4.416800833304235
2024-03-04,204798.14,1.0479607155967727,0.8481733517896941,1.0479698357139837,4.601175925214009
2024-03-05,202901.91,1.0289986071140682,0.8309004305636876,1.029007651635488,4.453924879880738
